I,11,ACEH
32.13.20, 20 Cipeunduey
32.13.21, 21 Legonkulon
32.13.22, 22 Cikaum
32.13.23, 23 Serangpanjang
32.13.24, 24 Sukasari
32.13.25, 25 Tambakdahan
32.13.26, 26 Kasomalang
32.13.27, 27 Dawuan
32.13.28, 28 Pagaden Barat
32.13.29, 29 Ciater
32.13.30, 30 Pusakajaya
32.14, 14 KAB. PURWAKARTA
32.14.01, 1 Purwakarta
32.14.02, 2 Campaka
32.14.03, 3 Jatiluhur
32.14.04, 4 Plered
32.14.05, 5 Sukatani
32.14.06, 6 Darangdan
32.14.07, 7 Maniis
32.14.08, 8 Tegalwaru
32.14.09, 9 Wanayasa
32.14.10, 10 Pasawahan
32.14.11, 11 Bojong
32.14.12, 12 Babakancikao
32.14.13, 13 Bungursari
32.14.14, 14 Cibatu
32.14.15, 15 Sukasari
32.14.16, 16 Pondoksalam
32.14.17, 17 Kiarapedes
32.15, 15 KAB. KARAWANG
"", 1
32.15.01,Karawang Barat
32.15.02, 2 Pangkalan
32.15.03, 3 Telukjambe Timur
32.15.04, 4 Ciampel
32.15.05, 5 Klari
32.15.06, 6 Rengasdengklok
32.15.07, 7 Kutawaluya
32.15.08, 8 Batujaya
32.15.09, 9 Tirtajaya
32.15.10, 10 Pedes
32.15.11, 11 Cibuaya
32.15.12, 12 Pakisjaya
32.15.13, 13 Cikampek
32.15.14, 14 Jatisari
32.15.15, 15 Cilamaya Wetan
32.15.16, 16 Tirtamulya
32.15.17, 17 Telagasari
32.15.18, 18 Rawamerta
32.15.19, 19 Lemahabang
32.15.20, 20 Tempuran
32.15.21, 21 Majalaya
32.15.22, 22 Jayakerta
32.15.23, 23 Cilamaya Kulon
32.15.24, 24 Banyusari
32.15.25, 25 Kota Baru
32.15.26, 26 Karawang Timur
32.15.27, 27 Telukjambe Barat
32.15.28, 28 Tegalwaru
32.15.29, 29 Purwasari
32.15.30, 30 Cilebar
32.16, 16 KAB. BEKASI
32.16.01, 1 Tarumajaya
32.16.02, 2 Babelan
32.16.03, 3 Sukawangi
32.16.04, 4 Tambelang
32.16.05, 5 Tambun Utara
32.16.06, 6 Tambun Selatan
32.16.07, 7 Cibitung
32.16.08, 8 Cikarang Barat
32.16.09, 9 Cikarang Utara
"", 10
32.16.10,Karang Bahagia
32.16.11, 11 Cikarang Timur
32.16.12, 12 Kedung Waringin
32.16.13, 13 Pebayuran
32.16.14, 14 Sukakarya
32.16.15, 15 Sukatani
32.16.16, 16 Cabangbungin
32.16.17, 17 Muaragembong
32.16.18, 18 Setu
32.16.19, 19 Cikarang Selatan
32.16.20, 20 Cikarang Pusat
32.16.21, 21 Serang Baru
32.16.22, 22 Cibarusah
32.16.23, 23 Bojongmangu
32.17, 17 KAB. BANDUNG BARAT
32.17.01, 1 Lembang
32.17.02, 2 Parongpong
32.17.03, 3 Cisarua
32.17.04, 4 Cikalongwetan
32.17.05, 5 Cipeundeuy
32.17.06, 6 Ngamprah
32.17.07, 7 Cipatat
32.17.08, 8 Padalarang
32.17.09, 9 Batujajar
32.17.10, 10 Cihampelas
32.17.11, 11 Cililin
32.17.12, 12 Cipongkor
32.17.13, 13 Rongga
32.17.14, 14 Sindangkerta
32.17.15, 15 Gununghalu
32.17.16, 16 Saguling
32.71, 18 KOTA BOGOR
32.71.01, 1 Bogor Selatan
32.71.02, 2 Bogor Timur
32.71.03, 3 Bogor Tengah
32.71.04, 4 Bogor Barat
32.71.05, 5 Bogor Utara
32.71.06, 6 Tanah Sareal
32.72, 19 KOTA SUKABUMI
"", 1
32.72.01,Gunung Puyuh
32.72.02, 2 Cikole
32.72.03, 3 Citamiang
32.72.04, 4 Warudoyong
32.72.05, 5 Baros
32.72.06, 6 Lembursitu
32.72.07, 7 Cibeureum
32.73, 20 KOTA BANDUNG
32.73.01, 1 Sukasari
32.73.02, 2 Coblong
32.73.03, 3 Babakan Ciparay
32.73.04, 4 Bojongloa Kaler
32.73.05, 5 Andir
32.73.06, 6 Cicendo
32.73.07, 7 Sukajadi
32.73.08, 8 Cidadap
32.73.09, 9 Bandung Wetan
32.73.10, 10 Astana Anyar
32.73.11, 11 Regol
32.73.12, 12 Batununggal
32.73.13, 13 Lengkong
32.73.14, 14 Cibeunying Kidul
32.73.15, 15 Bandung Kulon
32.73.16, 16 Kiaracondong
32.73.17, 17 Bojongloa Kidul
32.73.18, 18 Cibeunying Kaler
32.73.19, 19 Sumur Bandung
32.73.20, 20 Antapani
32.73.21, 21 Bandung Kidul
32.73.22, 22 Buahbatu
32.73.23, 23 Rancasari
32.73.24, 24 Arcamanik
32.73.25, 25 Cibiru
32.73.26, 26 Ujung Berung
32.73.27, 27 Gedebage
32.73.28, 28 Panyileukan
32.73.29, 29 Cinambo
32.73.30, 30 Mandalajati
32.74, 21 KOTA CIREBON
32.74.01, 1 Kejaksan
"", 2
32.74.02,Lemah Wungkuk
32.74.03, 3 Harjamukti
32.74.04, 4 Pekalipan
32.74.05, 5 Kesambi
32.75, 22 KOTA BEKASI
32.75.01, 1 Bekasi Timur
32.75.02, 2 Bekasi Barat
32.75.03, 3 Bekasi Utara
32.75.04, 4 Bekasi Selatan
32.75.05, 5 Rawa Lumbu
32.75.06, 6 Medan Satria
32.75.07, 7 Bantar Gebang
32.75.08, 8 Pondok Gede
32.75.09, 9 Jatiasih
32.75.10, 10 Jati Sempurna
32.75.11, 11 Mustika Jaya
32.75.12, 12 Pondok Melati
32.76, 23 KOTA DEPOK
32.76.01, 1 Pancoran Mas
32.76.02, 2 Cimanggis
32.76.03, 3 Sawangan
32.76.04, 4 Limo
32.76.05, 5 Sukmajaya
32.76.06, 6 Beji
32.76.07, 7 Cipayung
32.76.08, 8 Cilodong
32.76.09, 9 Cinere
32.76.10, 10 Tapos
32.76.11, 11 Bojongsari
32.77, 24 KOTA CIMAHI
32.77.01, 1 Cimahi Selatan
32.77.02, 2 Cimahi Tengah
32.77.03, 3 Cimahi Utara
32.78, 25 KOTA TASIKMALAYA
32.78.01, 1 Cihideung
32.78.02, 2 Cipedes
32.78.03, 3 Tawang
32.78.04, 4 Indihiang
32.78.05, 5 Kawalu
"", 6
32.78.06,Cibeureum
"",32.78.07, 7 Tamansari
"",32.78.08, 8 Mangkubumi
"",32.78.09, 9 Bungursari
"",32.78.10, 10 Purbaratu
"",32.79, 26 KOTA BANJAR
"",32.79.01, 1 Banjar
"",32.79.02, 2 Pataruman
"",32.79.03, 3 Purwaharja
"",32.79.04, 4 Langen Sari
XIII,33,JAWA TENGAH
"",33.01, 1 KAB. CILACAP
"",33.01.01, 1 Kedungreja
"",33.01.02, 2 Kesugihan
"",33.01.03, 3 Adipala
"",33.01.04, 4 Binangun
"",33.01.05, 5 Nusawungu
"",33.01.06, 6 Kroya
"",33.01.07, 7 Maos
"",33.01.08, 8 Jeruklegi
"",33.01.09, 9 Kawunganten
"",33.01.10, 10 Gandrungmangu
"",33.01.11, 11 Sidareja
"",33.01.12, 12 Karangpucung
"",33.01.13, 13 Cimanggu
"",33.01.14, 14 Majenang
"",33.01.15, 15 Wanareja
"",33.01.16, 16 Dayeuhluhur
"",33.01.17, 17 Sampang
"",33.01.18, 18 Cipari
"",33.01.19, 19 Patimuan
"",33.01.20, 20 Bantarsari
"",33.01.21, 21 Cilacap Selatan
"",33.01.22, 22 Cilacap Tengah
"",33.01.23, 23 Cilacap Utara
"",33.01.24, 24 Kampung Laut
"",33.02, 2 KAB. BANYUMAS
"",33.02.01, 1 Lumbir
"",33.02.02, 2 Wangon
"","", 3
"",33.02.03,Jatilawang
33.02.04, 4 Rawalo
33.02.05, 5 Kebasen
33.02.06, 6 Kemranjen
33.02.07, 7 Sumpiuh
33.02.08, 8 Tambak
33.02.09, 9 Somagede
33.02.10, 10 Kalibagor
33.02.11, 11 Banyumas
33.02.12, 12 Patikraja
33.02.13, 13 Purwojati
33.02.14, 14 Ajibarang
33.02.15, 15 Gumelar
33.02.16, 16 Pekuncen
33.02.17, 17 Cilongok
33.02.18, 18 Karang Lewas
33.02.19, 19 Sokaraja
33.02.20, 20 Kembaran
33.02.21, 21 Sumbang
33.02.22, 22 Baturaden
33.02.23, 23 Kedung Banteng
33.02.24, 24 Purwokerto Selatan
33.02.25, 25 Purwokerto Barat
33.02.26, 26 Purwokerto Timur
33.02.27, 27 Purwokerto Utara
33.03, 3 KAB. PURBALINGGA
33.03.01, 1 Kemangkon
33.03.02, 2 Bukateja
33.03.03, 3 Kejobong
33.03.04, 4 Kaligondang
33.03.05, 5 Purbalingga
33.03.06, 6 Kalimanah
33.03.07, 7 Kutasari
33.03.08, 8 Mrebet
33.03.09, 9 Bobotsari
33.03.10, 10 Karangreja
33.03.11, 11 Karanganyar
33.03.12, 12 Karangmoncol
33.03.13, 13 Rembang
33.03.14, 14 Bojongsari
"", 15
33.03.15,Padamara
33.03.16, 16 Pengadegan
33.03.17, 17 Karangjambu
33.03.18, 18 Kertanegara
33.04, 4 KAB. BANJARNEGARA
33.04.01, 1 Susukan
33.04.02, 2 Purworejo Klampok
33.04.03, 3 Mandiraja
33.04.04, 4 Purwonegoro
33.04.05, 5 Bawang
33.04.06, 6 Banjarnegara
33.04.07, 7 Sigaluh
33.04.08, 8 Madukara
33.04.09, 9 Banjarmangu
33.04.10, 10 Wanadadi
33.04.11, 11 Rakit
33.04.12, 12 Punggelan
33.04.13, 13 Karangkobar
33.04.14, 14 Pagentan
33.04.15, 15 Pejawaran
33.04.16, 16 Batur
33.04.17, 17 Wanayasa
33.04.18, 18 Kalibening
33.04.19, 19 Pandanarum
33.04.20, 20 Pagedongan
33.05, 5 KAB. KEBUMEN
33.05.01, 1 Ayah
33.05.02, 2 Buayan
33.05.03, 3 Puring
33.05.04, 4 Petanahan
33.05.05, 5 Klirong
33.05.06, 6 Buluspesantren
33.05.07, 7 Ambal
33.05.08, 8 Mirit
33.05.09, 9 Prembun
33.05.10, 10 Kutowinangun
33.05.11, 11 Alian
33.05.12, 12 Kebumen
33.05.13, 13 Pejagoan
33.05.14, 14 Sruweng
"", 15
33.05.15,Adimulyo
33.05.16, 16 Kuwarasan
33.05.17, 17 Rowokele
33.05.18, 18 Sempor
33.05.19, 19 Gombong
33.05.20, 20 Karanganyar
33.05.21, 21 Karanggayam
33.05.22, 22 Sadang
33.05.23, 23 Bonorowo
33.05.24, 24 Padureso
33.05.25, 25 Poncowarno
33.05.26, 26 Karangsambung
33.06, 6 KAB. PURWOREJO
33.06.01, 1 Grabag
33.06.02, 2 Ngombol
33.06.03, 3 Purwodadi
33.06.04, 4 Bagelen
33.06.05, 5 Kaligesing
33.06.06, 6 Purworejo
33.06.07, 7 Banyu Urip
33.06.08, 8 Bayan
33.06.09, 9 Kutoarjo
33.06.10, 10 Butuh
33.06.11, 11 Pituruh
33.06.12, 12 Kemiri
33.06.13, 13 Bruno
33.06.14, 14 Gebang
33.06.15, 15 Loano
33.06.16, 16 Bener
33.07, 7 KAB. WONOSOBO
33.07.01, 1 Wadaslintang
33.07.02, 2 Kepil
33.07.03, 3 Sapuran
33.07.04, 4 Kaliwiro
33.07.05, 5 Leksono
33.07.06, 6 Selomerto
33.07.07, 7 Kalikajar
33.07.08, 8 Kertek
33.07.09, 9 Wonosobo
33.07.10, 10 Watumalang
"", 11
33.07.11,Mojotengah
33.07.12, 12 Garung
33.07.13, 13 Kejajar
33.07.14, 14 Sukoharjo
33.07.15, 15 Kalibawang
33.08, 8 KAB. MAGELANG
33.08.01, 1 Salaman
33.08.02, 2 Borobudur
33.08.03, 3 Ngluwar
33.08.04, 4 Salam
33.08.05, 5 Srumbung
33.08.06, 6 Dukun
33.08.07, 7 Sawangan
33.08.08, 8 Muntilan
33.08.09, 9 Mungkid
33.08.10, 10 Mertoyudan
33.08.11, 11 Tempuran
33.08.12, 12 Kajoran
33.08.13, 13 Kaliangkrik
33.08.14, 14 Bandongan
33.08.15, 15 Candimulyo
33.08.16, 16 Pakis
33.08.17, 17 Ngablak
33.08.18, 18 Grabag
33.08.19, 19 Tegalrejo
33.08.20, 20 Secang
33.08.21, 21 Windusari
33.09, 9 KAB. BOYOLALI
33.09.01, 1 Selo
33.09.02, 2 Ampel
33.09.03, 3 Cepogo
33.09.04, 4 Musuk
33.09.05, 5 Boyolali
33.09.06, 6 Mojosongo
33.09.07, 7 Teras
33.09.08, 8 Sawit
33.09.09, 9 Banyudono
33.09.10, 10 Sambi
33.09.11, 11 Ngemplak
33.09.12, 12 Nogosari
"", 13
33.09.13,Simo
33.09.14, 14 Karanggede
33.09.15, 15 Klego
33.09.16, 16 Andong
33.09.17, 17 Kemusu
33.09.18, 18 Wonosegoro
33.09.19, 19 Juwangi
33.10, 10 KAB. KLATEN
33.10.01, 1 Prambanan
33.10.02, 2 Gantiwarno
33.10.03, 3 Wedi
33.10.04, 4 Bayat
33.10.05, 5 Cawas
33.10.06, 6 Trucuk
33.10.07, 7 Kebonarum
33.10.08, 8 Jogonalan
33.10.09, 9 Manisrenggo
33.10.10, 10 Karangnongko
33.10.11, 11 Ceper
33.10.12, 12 Pedan
33.10.13, 13 Karangdowo
33.10.14, 14 Juwiring
33.10.15, 15 Wonosari
33.10.16, 16 Delanggu
33.10.17, 17 Polanharjo
33.10.18, 18 Karanganom
33.10.19, 19 Tulung
33.10.20, 20 Jatinom
33.10.21, 21 Kemalang
33.10.22, 22 Ngawen
33.10.23, 23 Kalikotes
33.10.24, 24 Klaten Utara
33.10.25, 25 Klaten Tengah
33.10.26, 26 Klaten Selatan
33.11, 11 KAB. SUKOHARJO
33.11.01, 1 Weru
33.11.02, 2 Bulu
33.11.03, 3 Tawangsari
33.11.04, 4 Sukoharjo
33.11.05, 5 Nguter
"", 6
33.11.06,Bendosari
33.11.07, 7 Polokarto
33.11.08, 8 Mojolaban
33.11.09, 9 Grogol
33.11.10, 10 Baki
33.11.11, 11 Gatak
33.11.12, 12 Kartasura
33.12, 12 KAB. WONOGIRI
33.12.01, 1 Pracimantoro
33.12.02, 2 Giritontro
33.12.03, 3 Giriwoyo
33.12.04, 4 Batuwarno
33.12.05, 5 Tirtomoyo
33.12.06, 6 Nguntoronadi
33.12.07, 7 Baturetno
33.12.08, 8 Eromoko
33.12.09, 9 Wuryantoro
33.12.10, 10 Manyaran
33.12.11, 11 Selogiri
33.12.12, 12 Wonogiri
33.12.13, 13 Ngadirojo
33.12.14, 14 Sidoarjo
33.12.15, 15 Jatiroto
33.12.16, 16 Kismantoro
33.12.17, 17 Purwantoro
33.12.18, 18 Bulukerto
33.12.19, 19 Slogohimo
33.12.20, 20 Jatisrono
33.12.21, 21 Jatipurno
33.12.22, 22 Girimarto
33.12.23, 23 Karangtengah
33.12.24, 24 Paranggupito
33.12.25, 25 Puhpelem
33.13, 13 KAB. KARANGANYAR
33.13.01, 1 Jatipuro
33.13.02, 2 Jatiyoso
33.13.03, 3 Jumapolo
33.13.04, 4 Jumantono
33.13.05, 5 Matesih
33.13.06, 6 Tawangmangu
"", 7
33.13.07,Ngargoyoso
33.13.08, 8 Karangpandan
33.13.09, 9 Karanganyar
33.13.10, 10 Tasikmadu
33.13.11, 11 Jaten
33.13.12, 12 Colomadu
33.13.13, 13 Gondangrejo
33.13.14, 14 Kebakkramat
33.13.15, 15 Mojogedang
33.13.16, 16 Kerjo
33.13.17, 17 Jenawi
33.14, 14 KAB. SRAGEN
33.14.01, 1 Kalijambe
33.14.02, 2 Plupuh
33.14.03, 3 Masaran
33.14.04, 4 Kedawung
33.14.05, 5 Sambirejo
33.14.06, 6 Gondang
33.14.07, 7 Sambungmacan
33.14.08, 8 Ngrampal
33.14.09, 9 Karangmalang
33.14.10, 10 Sragen
33.14.11, 11 Sidoharjo
33.14.12, 12 Tanon
33.14.13, 13 Gemolong
33.14.14, 14 Miri
33.14.15, 15 Sumberlawang
33.14.16, 16 Mondokan
33.14.17, 17 Sukodono
33.14.18, 18 Gesi
33.14.19, 19 Tangen
33.14.20, 20 Jenar
33.15, 15 KAB. GROBOGAN
33.15.01, 1 Kedungjati
33.15.02, 2 Karangrayung
33.15.03, 3 Penawangan
33.15.04, 4 Toroh
33.15.05, 5 Geyer
33.15.06, 6 Pulokulon
33.15.07, 7 Kradenan
"", 8
33.15.08,Gabus
33.15.09, 9 Ngaringan
33.15.10, 10 Wirosari
33.15.11, 11 Tawangharjo
33.15.12, 12 Grobogan
33.15.13, 13 Purwodadi
33.15.14, 14 Brati
33.15.15, 15 Klambu
33.15.16, 16 Godong
33.15.17, 17 Gubug
33.15.18, 18 Tegowanu
33.15.19, 19 Tanggungharjo
33.16, 16 KAB. BLORA
33.16.01, 1 Jati
33.16.02, 2 Randublatung
33.16.03, 3 Kradenan
33.16.04, 4 KedungTuban
33.16.05, 5 Cepu
33.16.06, 6 Sambong
33.16.07, 7 Jiken
33.16.08, 8 Jepon
33.16.09, 9 Blora
33.16.10, 10 Tunjungan
33.16.11, 11 Banjarejo
33.16.12, 12 Ngawen
33.16.13, 13 Kunduran
33.16.14, 14 Todanan
33.16.15, 15 Bogorejo
33.16.16, 16 Japah
33.17, 17 KAB. REMBANG
33.17.01, 1 Sumber
33.17.02, 2 Bulu
33.17.03, 3 Gunem
33.17.04, 4 Sale
33.17.05, 5 Sarang
33.17.06, 6 Sedan
33.17.07, 7 Pamotan
33.17.08, 8 Sulang
33.17.09, 9 Kaliori
33.17.10, 10 Rembang
"", 11
33.17.11,Pancur
33.17.12, 12 Kragan
33.17.13, 13 Sluke
33.17.14, 14 Lasem
33.18, 18 KAB. PATI
33.18.01, 1 Sukolilo
33.18.02, 2 Kayen
33.18.03, 3 Tambakromo
33.18.04, 4 Winong
33.18.05, 5 Pucakwangi
33.18.06, 6 Jaken
33.18.07, 7 Batangan
33.18.08, 8 Juwana
33.18.09, 9 Jakenan
33.18.10, 10 Pati
33.18.11, 11 Gabus
33.18.12, 12 Margorejo
33.18.13, 13 Gembong
33.18.14, 14 Tlogowungu
33.18.15, 15 Wedarijaksa
33.18.16, 16 Margoyoso
33.18.17, 17 Gunungwungkal
33.18.18, 18 Cluwak
33.18.19, 19 Tayu
33.18.20, 20 Dukuhseti
33.18.21, 21 Trangkil
33.19, 19 KAB. KUDUS
33.19.01, 1 Kaliwungu
33.19.02, 2 Kudus
33.19.03, 3 Jati
33.19.04, 4 Undaan
33.19.05, 5 Mejobo
33.19.06, 6 Jekulo
33.19.07, 7 Bae
33.19.08, 8 Gebog
33.19.09, 9 Dawe
33.20, 20 KAB. JEPARA
33.20.01, 1 Kedung
33.20.02, 2 Pecangaan
"", 3
33.20.03,Welahan
33.20.04, 4 Mayong
33.20.05, 5 Batealit
33.20.06, 6 Jepara
33.20.07, 7 Mlonggo
33.20.08, 8 Bangsri
33.20.09, 9 Keling
33.20.10, 10 Karimun Jawa
33.20.11, 11 Tahunan
33.20.12, 12 Nalumsari
33.20.13, 13 Kalinyamatan
33.20.14, 14 Kembang
33.20.15, 15 Pakis Aji
33.20.16, 16 Donorojo
33.21, 21 KAB. DEMAK
33.21.01, 1 Mranggen
33.21.02, 2 Karangawen
33.21.03, 3 Guntur
33.21.04, 4 Sayung
33.21.05, 5 Karangtengah
33.21.06, 6 Wonosalam
33.21.07, 7 Dempet
33.21.08, 8 Gajah
33.21.09, 9 Karanganyar
33.21.10, 10 Mijen
33.21.11, 11 Demak
33.21.12, 12 Bonang
33.21.13, 13 Wedung
33.21.14, 14 Kebonagung
33.22, 22 KAB. SEMARANG
33.22.01, 1 Getasan
33.22.02, 2 Tengaran
33.22.03, 3 Susukan
33.22.04, 4 Suruh
33.22.05, 5 Pabelan
33.22.06, 6 Tuntang
33.22.07, 7 Banyubiru
33.22.08, 8 Jambu
33.22.09, 9 Sumowono
33.22.10, 10 Ambarawa
"", 11
33.22.11,Bawen
33.22.12, 12 Bringin
33.22.13, 13 Bergas
"",Ungaran
33.22.15, 14 Pringapus
33.22.16, 15 Bancak
33.22.17, 16 Kaliwungu
33.22.18, 17 Ungaran Barat
33.22.19, 18 Ungaran Timur
33.22.20, 19 Bandungan
33.23, 23 KAB. TEMANGGUNG
33.23.01, 1 Bulu
33.23.02, 2 Tembarak
33.23.03, 3 Temanggung
33.23.04, 4 Pringsurat
33.23.05, 5 Kaloran
33.23.06, 6 Kandangan
33.23.07, 7 Kedu
33.23.08, 8 Parakan
33.23.09, 9 Ngadirejo
33.23.10, 10 Jumo
33.23.11, 11 Tretep
33.23.12, 12 Candiroto
33.23.13, 13 Kranggan
33.23.14, 14 Tlogomulyo
33.23.15, 15 Selopampang
33.23.16, 16 Bansari
33.23.17, 17 Kledung
33.23.18, 18 Bejen
33.23.19, 19 Wonoboyo
33.23.20, 20 Gemawang
33.24, 24 KAB. KENDAL
33.24.01, 1 Plantungan
33.24.02, 2 Pageruyung
33.24.03, 3 Sukorejo
33.24.04, 4 Patean
33.24.05, 5 Singorojo
33.24.06, 6 Limbangan
33.24.07, 7 Boja
33.24.08, 8 Kaliwungu
"", 9
33.24.09,Brangsong
33.24.10, 10 Pegandon
33.24.11, 11 Gemuh
33.24.12, 12 Weleri
33.24.13, 13 Cepiring
33.24.14, 14 Patebon
33.24.15, 15 Kendal
33.24.16, 16 Rowosari
33.24.17, 17 Kangkung
33.24.18, 18 Ringinarum
33.24.19, 19 Ngampel
33.24.20, 20 Kaliwungu Selatan
33.25, 25 KAB. BATANG
33.25.01, 1 Wonotunggal
33.25.02, 2 Bandar
33.25.03, 3 Blado
33.25.04, 4 Reban
33.25.05, 5 Bawang
33.25.06, 6 Tersono
33.25.07, 7 Gringsing
33.25.08, 8 Limpung
33.25.09, 9 Subah
33.25.10, 10 Tulis
33.25.11, 11 Batang
33.25.12, 12 Warungasem
33.25.13, 13 Kandeman
33.25.14, 14 Pencalungan
33.25.15, 15 Banyuputih
33.26, 26 KAB. PEKALONGAN
33.26.01, 1 Kandangserang
33.26.02, 2 Paninggaran
33.26.03, 3 Lebakbarang
33.26.04, 4 Petungkriyono
33.26.05, 5 Talun
33.26.06, 6 Doro
33.26.07, 7 Karanganyar
33.26.08, 8 Kajen
33.26.09, 9 Kesesi
33.26.10, 10 Sragi
33.26.11, 11 Bojong
"", 12
33.26.12,Wonopringgo
33.26.13, 13 Kedungwuni
33.26.14, 14 Buaran
33.26.15, 15 Tirto
33.26.16, 16 Wiradesa
33.26.17, 17 Siwalan
33.26.18, 18 Karangdadap
33.26.19, 19 Wonokerto
33.27, 27 KAB. PEMALANG
33.27.01, 1 Moga
33.27.02, 2 Pulosari
33.27.03, 3 Belik
33.27.04, 4 Watukumpul
33.27.05, 5 Bodeh
33.27.06, 6 Bantarbolang
33.27.07, 7 Randudongkal
33.27.08, 8 Pemalang
33.27.09, 9 Taman
33.27.10, 10 Petarukan
33.27.11, 11 Ampelgading
33.27.12, 12 Comal
33.27.13, 13 Ulujami
33.27.14, 14 Warungpring
33.28, 28 KAB. TEGAL
33.28.01, 1 Margasari
33.28.02, 2 Bumijawa
33.28.03, 3 Bojong
33.28.04, 4 Balapulang
33.28.05, 5 Pagerbarang
33.28.06, 6 Lebaksiu
33.28.07, 7 Jatinegara
33.28.08, 8 Kedungbanteng
33.28.09, 9 Pangkah
33.28.10, 10 Slawi
33.28.11, 11 Adiwerna
33.28.12, 12 Talang
33.28.13, 13 Dukuhturi
33.28.14, 14 Tarub
33.28.15, 15 Kramat
33.28.16, 16 Suradadi
"", 17
33.28.17,Warureja
33.28.18, 18 Dukuhwaru
33.29, 29 KAB. BREBES
33.29.01, 1 Salem
33.29.02, 2 Bantarkawung
33.29.03, 3 Bumiayu
33.29.04, 4 Paguyangan
33.29.05, 5 Sirampog
33.29.06, 6 Tonjong
33.29.07, 7 Jatibarang
33.29.08, 8 Wanasari
33.29.09, 9 Brebes
33.29.10, 10 Songgom
33.29.11, 11 Kersana
33.29.12, 12 Losari
33.29.13, 13 Tanjung
33.29.14, 14 Bulakamba
33.29.15, 15 Larangan
33.29.16, 16 Ketanggungan
33.29.17, 17 Banjarharjo
33.71, 30 KOTA MAGELANG
33.71.01, 1 Magelang Selatan
33.71.02, 2 Magelang Utara
33.71.03, 3 Magelang Tengah
33.72, 31 KOTA SURAKARTA
33.72.01, 1 Laweyan
33.72.02, 2 Serengan
33.72.03, 3 Pasar Kliwon
33.72.04, 4 Jebres
33.72.05, 5 Banjarsari
33.73, 32 KOTA SALATIGA
33.73.01, 1 Sidorejo
33.73.02, 2 Tingkir
33.73.03, 3 Argomulyo
33.73.04, 4 Sidomukti
33.74, 33 KOTA SEMARANG
33.74.01, 1 Semarang Tengah
33.74.02, 2 Semarang Utara
33.74.03, 3 Semarang Timur
"", 4
33.74.04,Gayam Sari
"",33.74.05, 5 Genuk
"",33.74.06, 6 Pedurungan
"",33.74.07, 7 Semarang Selatan
"",33.74.08, 8 Candisari
"",33.74.09, 9 Gajah Mungkur
"",33.74.10, 10 Tembalang
"",33.74.11, 11 Banyumanik
"",33.74.12, 12 Gunungpati
"",33.74.13, 13 Semarang Barat
"",33.74.14, 14 Mijen
"",33.74.15, 15 Ngaliyan
"",33.74.16, 16 Tugu
"",33.75, 34 KOTA PEKALONGAN
"",33.75.01, 1 Pekalongan Barat
"",33.75.02, 2 Pekalongan Timur
"",33.75.03, 3 Pekalongan Utara
"",33.75.04, 4 Pekalongan Selatan
"",33.76, 35 KOTA TEGAL
"",33.76.01, 1 Tegal Barat
"",33.76.02, 2 Tegal Timur
"",33.76.03, 3 Tegal Selatan
"",33.76.04, 4 Margadana
XIV,34,DAISTA YOGYAKARTA
"",34.01, 1 KAB. KULON PROGO
"",34.01.01, 1 Temon
"",34.01.02, 2 Wates
"",34.01.03, 3 Panjatan
"",34.01.04, 4 Galur
"",34.01.05, 5 Lendah
"",34.01.06, 6 Sentolo
"",34.01.07, 7 Pengasih
"",34.01.08, 8 Kokap
"",34.01.09, 9 Girimulyo
"",34.01.10, 10 Nanggulan
"",34.01.11, 11 Samigaluh
"",34.01.12, 12 Kalibawang
"",34.02, 2 KAB. BANTUL
"","", 1
"",34.02.01,Srandakan
34.02.02, 2 Sanden
34.02.03, 3 Kretek
34.02.04, 4 Pundong
34.02.05, 5 Bambang Lipuro
34.02.06, 6 Pandak
34.02.07, 7 Pajangan
34.02.08, 8 Bantul
34.02.09, 9 Jetis
34.02.10, 10 Imogiri
34.02.11, 11 Dlingo
34.02.12, 12 Banguntapan
34.02.13, 13 Pleret
34.02.14, 14 Piyungan
34.02.15, 15 Sewon
34.02.16, 16 Kasihan
34.02.17, 17 Sedayu
34.03, 3 KAB. GUNUNG KIDUL
34.03.01, 1 Wonosari
34.03.02, 2 Nglipar
34.03.03, 3 Playen
34.03.04, 4 Patuk
34.03.05, 5 Paliyan
34.03.06, 6 Panggang
34.03.07, 7 Tepus
34.03.08, 8 Semanu
34.03.09, 9 Karangmojo
34.03.10, 10 Ponjong
34.03.11, 11 Rongkop
34.03.12, 12 Semin
34.03.13, 13 Ngawen
34.03.14, 14 Gedangsari
34.03.15, 15 Saptosari
34.03.16, 16 Girisubo
34.03.17, 17 Tanjungsari
34.03.18, 18 Purwosari
34.04, 4 KAB. SLEMAN
34.04.01, 1 Gamping
34.04.02, 2 Godean
34.04.03, 3 Moyudan
"", 4
34.04.04,Minggir
"",34.04.05, 5 Seyegan
"",34.04.06, 6 Mlati
"",34.04.07, 7 Depok
"",34.04.08, 8 Berbah
"",34.04.09, 9 Prambanan
"",34.04.10, 10 Kalasan
"",34.04.11, 11 Ngemplak
"",34.04.12, 12 Ngaglik
"",34.04.13, 13 Sleman
"",34.04.14, 14 Tempel
"",34.04.15, 15 Turi
"",34.04.16, 16 Pakem
"",34.04.17, 17 Cangkringan
"",34.71, 5 KOTA YOGYAKARTA
"",34.71.01, 1 Tegalrejo
"",34.71.02, 2 Jetis
"",34.71.03, 3 Gondokusuman
